gene	logFC_121248	t_121248	p_121248	FDR_121248	logFC_41804	t_41804	p_41804	FDR_41804
AAMP	0.0024875984555985165	0.05451027990394068	0.956629881686818	0.9680003937297847	-7.94735749999705e-4	-0.005653455461824713	0.9955170025415756	0.9982244563606016
AANAT	-0.08887705405405408	-2.1515905709260466	0.033670054326135096	0.059946365342643373	-0.12068297584999997	-0.312638038084147	0.7561614272981804	0.8817357023863478
AAR2	0.18197127413127404	4.941556738165181	2.8682960832123203e-6	1.5764033526558263e-5	0.010688376950001311	0.07290873216079667	0.9422379867991829	0.9741680930960444
AARS	0.13551878378378412	1.8656236334332912	0.06482279997298762	0.10513704680548602	0.04537575184999934	0.26391669776824794	0.7931837182227979	0.9025556517056926
AARS2	0.4635638957528954	7.124816177882497	1.250383132293364e-10	2.294506561002979e-9	0.13916157869999918	0.9279901534121626	0.35891584469549	0.5925021145316957
AASDH	-0.04310218532818457	-0.7241543198765782	0.470545379337563	0.5543037819089142	0.1587714908499997	1.2508953782016408	0.21815793794886135	0.44339890757232087
AASDHPPT	0.09649501158301066	1.454706195141557	0.1486668358754521	0.21259201162231853	-0.11522048050000024	-0.9616400451573076	0.34194256142934953	0.5765212012690002
AASS	-0.7207788069498067	-2.529848419248248	0.012862163338965628	0.026037832181737264	-0.8609132543499995	-2.175919358226541	0.03545750926441489	0.14461686128718806
AATBC	-0.02247101544401554	-0.3295504181236311	0.7423814940377902	0.7966958381748421	-0.11572678470000013	-0.5263621987609696	0.6015102914027763	0.7852519575637397
AATF	0.45166861389961394	8.487280419855708	1.2821036415806372e-13	6.143083813943524e-12	0.2988019293500003	2.1200340782828277	0.04018391234942191	0.15567598314104628
AATK	-0.2387154864864859	-4.376871556985743	2.8026217859276167e-5	1.2015260486654206e-4	-0.08583938114999999	-0.4639664177576287	0.6451584633328569	0.8149303234850661
ABAT	-0.7341627142857139	-3.635453458941458	4.276928774134355e-4	0.00132360266928076	-0.9453641254499997	-3.2923225134032834	0.0020679685894289864	0.022919379299665827
ABCA1	-0.25630803474903513	-2.877252113527187	0.004840107066593567	0.011077116665386043	-0.46280318199999915	-3.182874031347936	0.002802174537237238	0.027707137594782563
ABCA11P	0.05219918918918927	0.5391953424817673	0.5908680079591048	0.6664498484462514	-0.061871817200000415	-0.33721603314496357	0.7376971834765571	0.8712741248868251
ABCA12	0.02087303861003847	0.6898235409159879	0.4917929155662062	0.5747580342938636	0.32043894209999974	0.6808603971273974	0.4998380514161046	0.7116126068007952
ABCA13	0.088825899613899445	0.7619358428459765	0.44776816205799874	0.5326643787185632	-0.25710912029999966	-0.42764949280363856	0.6711739250537648	0.8319020097382611
ABCA17P	0.06981409266409225	1.5813460885733637	0.1167392943628403	0.17310360397238347	-0.6672855158999994	-1.759022697517728	0.08613478968672761	0.25268915442419226
ABCA2	-0.20053337837837917	-3.976080932493601	1.2732806875346794e-4	4.537194140140799e-4	-0.8319907224499996	-2.580169706155764	0.013607290374009443	0.07795611996466353
ABCA3	4.21042471042053e-4	0.008090497754832936	0.9935597950740382	0.9954818397238981	-0.4217085575000012	-1.3260323508799075	0.1922665565178513	0.4119562550540655
ABCA4	0.021776277992278038	0.2908303258994558	0.7717419221873465	0.8214367095631134	0.37503925324999965	0.7918771359667321	0.43305058868627877	0.6581192791023704
ABCA5	-0.016210007722008306	-0.11044438174485303	0.9122630609522864	0.9344285146157689	-0.04203976620000052	-0.24288283753924034	0.8093232754951584	0.910520565517076
ABCA6	-0.4696404015444013	-1.8917255345222224	0.06122091169192172	0.10016083724686921	-0.5978591235000006	-1.5313691444819086	0.1334603978566808	0.33141141947218916
ABCA7	-0.015607517374517146	-0.2776861388431068	0.7817870917766845	0.8300168191428677	-0.2806784323999997	-1.4205923889139633	0.1630962508672291	0.3742439604551513
ABCA8	-1.5957217567567543	-5.115930369628063	1.3746429232844122e-6	8.16564923817745e-6	-1.8855821134999997	-2.6183466500298676	0.012374389257396605	0.07360680599293092
ABCA9	-0.8439858841698822	-4.745852193981133	6.4365596240875514e-6	3.2463362277481225e-5	-0.9715429514999998	-2.1255080879310335	0.03969763036419992	0.15450752429995362
ABCB1	-0.25894694208494107	-0.964957581116095	0.336733665943147	0.42128989677697576	-0.23362177825000052	-1.0488113075546508	0.3004897183805047	0.5347748379228601
ABCB10	0.38911105405405316	4.338060539851488	3.257918973522952e-5	1.3713140756781112e-4	0.18247080594999998	1.1217979338985853	0.2685619562398668	0.5003450012063911
ABCB11	0.07922852123552139	0.28366933243685705	0.7772098707580741	0.8260845460080322	-0.8054662608999992	-1.2413714438192283	0.2216174053284879	0.44815872623506525
ABCB4	-0.6005141814671799	-2.4038389611774273	0.017936513835684263	0.03474380992588066	-1.0819947769999996	-4.060366788087229	2.185732156431351e-4	0.005190636637429168
ABCB5	0.02300415830115787	0.48211587152951485	0.6307046247549581	0.7021349898820166	-0.29308616290000006	-0.5866199199110322	0.5607179608976071	0.7571728725188184
ABCB6	0.2670975752895745	2.2850222473907165	0.024276051147813404	0.04520819626901677	0.5991127141499997	2.498513885469062	0.01663017829866651	0.08868748922061599
ABCB7	-0.14209320463320466	-2.207686437859629	0.029392459200993305	0.05334786524816081	-0.09902702599999974	-0.9104580162113697	0.3679733600230597	0.6013014198153258
ABCB8	0.20610398841698827	4.323563064650589	3.445629417625028e-5	1.4369780813189653e-4	0.37593512940000046	2.731381252297469	0.009301005671511188	0.06118076092300661
ABCB9	-0.05051465637065662	-1.247908485456471	0.2147782558918548	0.28975883158121546	-0.3025454498999999	-0.7283928968714334	0.4705680776786322	0.688986160984269
ABCC1	0.07166572200772187	0.4242480824993709	0.6722334201983573	0.7379065241749441	-0.25639968129999985	-0.8407310335229148	0.4054398432979224	0.6345444212720127
ABCC10	0.7271279768339751	7.594277507937195	1.2084791810109267e-11	3.0552296860936514e-10	0.22219932345000062	1.1829684506931326	0.24372636309018608	0.47388090599757043
ABCC11	-0.011873343629343563	-0.2537928353277462	0.8001407944338303	0.8451305026132125	-0.22724432575000006	-0.5779292260493575	0.5665146869314093	0.7603278618471709
ABCC12	-0.011386633204633076	-0.22834418871104267	0.8198128370554043	0.8617245056519067	-0.8833206378499993	-1.7279479181469826	0.09162408422301356	0.26190521735916084
ABCC13	-0.09097707335907328	-1.729124601528682	0.08665987611794114	0.13456437184621128	-0.5508222047499999	-1.3537348930864228	0.1833351471732348	0.39996885532638415
ABCC2	-0.3949428880308873	-2.009831743404581	0.046956144317813225	0.07995593012488385	-0.29283100299999876	-1.5544206783822354	0.12787226529345036	0.3225797735043982
ABCC3	-0.1434865405405412	-0.8899294714326791	0.3754927088325345	0.4610313763749011	-0.542946977299999	-1.928999675015378	0.060765886750957614	0.20272144171256729
ABCC4	0.8433309922779918	4.362608585251294	2.9623175444039424e-5	1.261042926485694e-4	0.7523880803999997	2.249119251867129	0.030014330367726747	0.12968361702861017
ABCC5	0.44605180694980634	6.122243687711982	1.5370860067629788e-8	1.5274660532259057e-7	0.8468859167000004	4.4165534251057625	7.303754776975117e-5	0.002627534755410632
ABCC6P1	-0.18554481467181433	-0.7718023856092664	0.4419262579882559	0.5269540037284729	-0.2107550665999999	-0.8535745047258022	0.3983661361431603	0.6273722995791076
ABCC8	-0.12320325868725832	-3.1153185606038707	0.0023567026142178107	0.005925945204841063	-0.0866902867999997	-0.2652417735325846	0.7921699596135873	0.902095728495669
ABCC9	0.11334686100386096	0.8876064024762652	0.37673579549321423	0.4622184861457354	-0.6020639957499999	-1.721643513141501	0.09277262300063166	0.26406153863906945
ABCD1	0.08359655212355209	1.6125399943220868	0.10977899788328364	0.16436248475153617	-0.049383640349999834	-0.28186631605775786	0.7794827495939439	0.8954599241713239
ABCD2	-0.07128131660231651	-2.472795150874065	0.01497415525465018	0.029739139893582157	-0.11903946624999902	-0.22742980890984424	0.8212348738661287	0.9167552030587779
ABCD3	-0.20337889189189096	-2.240240633390999	0.027133996011281747	0.04977197193974297	-0.6064497974999996	-5.097072125933055	8.457768781584964e-6	6.698178312283951e-4
ABCD4	-0.23492466023165934	-3.3111125986169845	0.001266158101702977	0.003449309603800233	-0.5140133101000004	-3.24917228460395	0.002332431127337513	0.0247378714348966
ABCE1	-0.043227579150578566	-0.6748490145908884	0.5012217806307875	0.5834266585007234	-0.13046420330000053	-1.0356333154683577	0.30652354910487045	0.5410863234340864
ABCF1	0.36851237451737384	6.388633844865269	4.401093226145981e-9	5.138861027823592e-8	0.293584138999998	2.232279924830397	0.031195961526997336	0.13296598685788738
ABCF2	0.6025257335907328	7.937162404040013	2.1379963494064433e-12	6.738809537009713e-11	0.5573343655000018	3.4180958628770703	0.0014503294003668087	0.01814204453489315
ABCF3	-0.08855103861003834	-2.0109469495667356	0.04683626718808714	0.07979261087256213	-0.3123877663	-2.0981774512623703	0.04217814755307255	0.1605440484339622
ABCG1	0.3810846756756751	1.6998447076528251	0.09205434087326486	0.14154648172871498	0.1797762521000004	0.8511427939382055	0.39969948293647695	0.6285904317753892
ABCG2	-0.8327946718146706	-3.6345568440521756	4.290182713352444e-4	0.0013275155698941068	-0.8881279400499994	-2.6103350024886978	0.012624281180458843	0.07452370471941318
ABCG4	-0.1177376138996135	-2.9031398047697197	0.004484447570225485	0.010368855016487561	-0.0026965535000004776	-0.005526580361194101	0.9956176091096336	0.9982793201641788
ABCG5	-0.6774961081081077	-2.4940867526027954	0.01415221382122358	0.02827972692017973	-0.7462005949500005	-2.7359002174473157	0.009194241204093857	0.060698734116131615
ABCG8	-0.30600391891891826	-2.001681284128692	0.04784023541224901	0.08121341040445237	-0.5848655669000006	-1.975531394045527	0.05505596995833769	0.18963337536054028
ABHD1	-0.1157698841698844	-3.4212530022581618	8.826304276808792e-4	0.0025246363830824675	0.3229404757499996	1.0924132825272774	0.28111356496186657	0.5140588775359552
ABHD10	-0.3418918880308877	-5.733590647139962	9.131384026677334e-8	7.411753609414629e-7	-0.2474468315499999	-1.9835658425049123	0.05411851365296783	0.18742875776038995
ABHD11	0.10388677220077207	1.4852865654169018	0.1403970750308948	0.20279266753964503	0.19242894535	1.173243622018177	0.24755887614168687	0.4787223960094332
ABHD12	0.1239489150579148	2.40015794982076	0.018108373727044654	0.035036151710789144	-0.20929323844999959	-1.1547715348542398	0.25495877838944336	0.48628832146475764
ABHD13	-0.310715621621621	-4.780050456294946	5.596295432049893e-6	2.8691071066080917e-5	-0.17227258774999987	-0.9756732320887344	0.33502404146305775	0.5699810710109413
ABHD14A	0.029085637065636716	0.3946741831447173	0.6938659715898923	0.7567264855106249	-0.4471906758500005	-2.676908021594563	0.01068141748019568	0.06680646188806688
ABHD14A-ACY1	-0.7292561930501921	-4.590493308748661	1.2062103882648275e-5	5.6953971295690885e-5	-0.9659385671999999	-5.129608390025234	7.6183351830418085e-6	6.325253634988873e-4
ABHD14B	-0.7272270115830105	-7.457362994676568	2.399656786493513e-11	5.447202929506966e-10	-0.7572950606499993	-4.16647245635997	1.5814588130500456e-4	0.004268268263633255
ABHD15	-0.4166244285714276	-2.9685034929820238	0.0036906208197772902	0.008773038432151175	-0.8521273127499993	-2.9768872471110517	0.004898645869834901	0.03967246597413202
ABHD16A	0.3705485752895748	4.79056781627503	5.360013752340834e-6	2.7590245895567947e-5	0.09530674855000042	0.9581319861779183	0.3436867883631898	0.5781016701502745
ABHD16B	-0.0958106332046331	-2.402064140213126	0.018019195379471883	0.034882224534097346	-0.16296259129999993	-0.7208013916897201	0.47517601745333227	0.6923775140774557
ABHD17A	0.18163405791505788	3.339629164758868	0.001154119282453854	0.0031839640775166373	0.21813657825000024	0.4422078936555572	0.6606936158742551	0.8251362808526251
ABHD17B	0.11012884555984487	1.6985990806735398	0.09228976720928492	0.1418398144778891	-0.0017732278999997976	-0.014837982381204519	0.9882343639665665	0.9951037086018453
ABHD17C	0.4308839691119679	3.3290396490110865	0.0011945936910482053	0.0032835477080328038	0.3803407180999994	1.549505233294933	0.12904776191180614	0.324379011424488
ABHD18	-0.5166398339768343	-7.040965121817884	1.8887558434375288e-10	3.250483058725994e-9	-0.6106751814000002	-4.025695705649614	2.428080664042916e-4	0.005583416745242155
ABHD2	-0.8122481119691111	-6.350601630384552	5.268571833779701e-9	6.016128246730175e-8	-0.5769760635000002	-3.8079151911396227	4.6664056845924673e-4	0.00875844772063083
ABHD3	0.3187627104247094	2.660370709903042	0.009001711107313346	0.01911128457128511	0.14132341390000117	0.8722438885878072	0.38822223738289074	0.6188172001018555
ABHD4	0.2220814942084934	3.3537591529905026	0.0011021118727978828	0.0030602807721435213	0.45954164790000096	2.441281190097364	0.01910081847867	0.09726126038541867
ABHD5	-0.060481513513513045	-0.6912812502451992	0.49088023671183667	0.573938069830292	0.10338922289999969	0.6601995571197358	0.5128669551239317	0.7216114598799677
ABHD6	-0.600696899613899	-5.016611192358118	2.0935517843792804e-6	1.186273299442628e-5	-1.0824555704999999	-6.183615987459236	2.4951711591162164e-7	9.105281384094537e-5
ABHD8	0.04595154440154431	0.8164288534467539	0.4160619532892542	0.501543681352603	0.1580205796499995	0.3262165703557834	0.7459418885224566	0.8754976745996006
ABI1	0.3627325675675666	5.369850815827593	4.5963931484018496e-7	3.1225902609989206e-6	0.2601826930000003	2.2799230579371583	0.027955667472128062	0.12392900642372157
ABI2	0.23992371042471017	2.0791327970987057	0.039986606219277146	0.06965873669319579	-0.7645639710500001	-3.4856808927131473	0.001195763997569098	0.01613613786545942
ABI3	-0.1671576061776062	-4.058215805559554	9.407599598676947e-5	3.47914848809962e-4	-0.18934527855000088	-1.1248740443312997	0.26727144577630035	0.4993091514919153
ABI3BP	-1.6887721274131253	-5.8794469489959384	4.708274275610587e-8	4.161685912936087e-7	-0.6547174352499988	-1.971177509470401	0.0555698221660945	0.19060396429817938
ABL1	0.2999621583011575	4.084983972406846	8.516644612059398e-5	3.187038882610151e-4	0.18198606569999898	1.4431392445963243	0.15667931363651907	0.36458731287478935
ABL2	0.6654169922779908	8.413793932878017	1.8710582707687504e-13	8.568659066112132e-12	0.5948191569999984	4.574651476749615	4.453638782217243e-5	0.0019394881750518095
ABLIM1	0.3029009613899614	2.6254055061918935	0.009916962877476333	0.020814713766281613	0.01028104950000019	0.06781482984715835	0.9462670629023108	0.9758940287659527
ABLIM2	-0.017194111969111543	-0.4520996774832873	0.6521088844479925	0.720615929052435	-0.05947580154999923	-0.2765041373981678	0.7835684887443826	0.8977162951841245
ABLIM3	-0.8070753552123533	-4.859320933194385	4.037509562841829e-6	2.140578735571492e-5	-0.6866047183999997	-2.723308328829222	0.009494595575861478	0.062004184197452634
ABO	-0.10177791891891928	-2.482571153135374	0.014591608698170779	0.029056322227325973	-0.5800783407000005	-2.756082159952624	0.008731131646428273	0.058662434908384305
ABR	-0.26782397683397624	-2.879049275399458	0.004814604547791738	0.011031904748131089	-0.4208721789999999	-2.1640140809688915	0.03642101979505855	0.1465260668766245
ABRA	-0.12127711969111973	-4.4135138937677905	2.429484797413053e-5	1.0571830925810391e-4	0.41973971769999957	1.0635376608197813	0.2938446832168983	0.5274800622229071
ABRACL	-0.6923062316602314	-3.491263554384747	6.988096962643994e-4	0.0020522758637558365	-0.6352544605	-2.510499689861238	0.016151142114060914	0.08696430554632849
ABT1	0.2836220617760614	4.718150180571144	7.20577269846756e-6	3.5942942790590425e-5	0.08877222454999886	0.5652515809435253	0.575023846403923	0.766498788579235
ABTB1	0.020786768339767624	0.48323755244714645	0.6299106758406567	0.7014306082191865	-0.5990607454000002	-1.3695439134069916	0.17838310714324906	0.3924796103556701
ABTB2	0.06783705019304963	0.9903061124664647	0.3242502213998254	0.40850442344813354	-0.14459503654999997	-0.7449007021663973	0.46063692417413726	0.6802141749752229
ACAA1	-1.0387575907335902	-7.510417365877934	1.8402971044396582e-11	4.351302490529987e-10	-1.3431561404999985	-7.658130510168155	2.1467460352744135e-9	1.167454162633108e-5
ACAA2	-1.009764822393821	-6.6330986125920965	1.3706891238265774e-9	1.835997568386671e-8	-0.7749484030000002	-4.439427299257223	6.80119861943654e-5	0.0025160964892619567
ACACA	0.7340982084942085	6.325930185335042	5.919361562970499e-9	6.6717032165439e-8	0.5800875348999995	2.686213671554642	0.010432951230052917	0.06575089933637346
ACACB	-1.3805644942084925	-7.6013260868150185	1.1664391831608056e-11	2.9641999475814255e-10	-0.8213693540000001	-3.8341769968261343	4.3158767391849516e-4	0.008341082625557586
ACAD10	-0.24321943243243227	-5.689785531945699	1.1124009327384319e-7	8.802494539781415e-7	-0.4335284727499997	-2.9942812209054566	0.004676230740929177	0.03854567916158863
ACAD8	-0.21102256756756793	-1.9899463022667676	0.049138035078847536	0.08306957962306719	-0.3361227305999992	-2.6592478995295097	0.01116801722183726	0.06880143829697703
ACAD9	-0.0031377220077220425	-0.04647326280734263	0.9630193422762592	0.9726325449222522	-0.07341883059999987	-0.5486571259427071	0.5862558248974243	0.7736485658210187
ACADL	-1.5090273861003836	-6.00347153516993	2.6645612943915816e-8	2.509186226705631e-7	-1.6288054476499991	-3.1913463297944804	0.0027375009496364887	0.02731598998047823
ACADM	-0.6004046563706553	-4.477781420571552	1.8876567187029728e-5	8.409214950224403e-5	-0.7979166025499992	-3.9949088994858277	2.665036947188469e-4	0.006007518001263292
ACADS	-1.2605338494208482	-13.183771610577855	3.456815226614941e-24	3.1331709010231175e-21	-0.7726646733499992	-3.5815331574815605	9.069753090779602e-4	0.01358776439281878
ACADSB	-1.0273446795366785	-5.053087642258432	1.794797578942528e-6	1.0356029637861224e-5	-1.249695862599999	-3.966450803607764	2.9039595705269235e-4	0.006355113937391566
ACADVL	-0.698519459459459	-7.091735213210684	1.4716260575214903e-10	2.6175209835866705e-9	-0.9536621040000011	-4.789717416439842	2.2574435482736143e-5	0.0012400547854948467
ACAN	0.017109007722007633	0.370549750603061	0.7117026752749072	0.7715533010477847	0.6704837364999995	1.5942777922099824	0.11865675036984373	0.3087857747093206
ACAP1	-0.2750096061776058	-6.574927262891448	1.8120185005295203e-9	2.354649847193468e-8	-0.5906455830499996	-3.2537718796052024	0.0023027805014653167	0.02457918756053731
ACAP2	0.3071337065637061	5.14147684603045	1.2327707132622306e-6	7.422214593300111e-6	0.324833263700002	2.7233925366736145	0.009492557164966955	0.062004184197452634
ACAP3	-0.11292664092664058	-1.7740018712252998	0.07889652733451738	0.12429288521927555	-0.15516576315	-0.3274243585600305	0.7450350877735992	0.8749526677287213
ACAT1	-0.7269227104247109	-5.110487149164675	1.4068676122837246e-6	8.334311320808241e-6	-0.6904203239999998	-3.7558709275793194	5.444196524759438e-4	0.009707180901892792
ACAT2	-0.21591016988416986	-1.5287348936754392	0.12926991029123222	0.18899175741415247	-0.38861776634999934	-2.085523893061762	0.04337194834526907	0.16365481220375336
ACBD3	0.5844119884169874	6.739271539394801	8.215841638516017e-10	1.175011197650486e-8	0.32089099539999855	2.283806658156841	0.027705288875706474	0.12328859960242793
ACBD4	-0.39838259073359017	-4.591686020982152	1.2004648016328925e-5	5.670729821915376e-5	-0.7926146107499996	-2.9677701171521744	0.005019153045039884	0.04043764303287133
ACBD5	-0.3764949884169886	-4.055407505601458	9.506082312715722e-5	3.511987237576513e-4	-0.38511977549999993	-2.4858563065176122	0.017150080517424435	0.09044507479715073
ACBD6	0.6302938996138995	8.667604561983099	5.0592097832441794e-14	2.697377216051731e-12	0.7576335023999997	5.835835337338785	7.739758668720052e-7	1.6506173560849733e-4
ACCS	-0.35194023552123466	-3.288674105031436	0.0013613898133641698	0.0036765130490516184	-0.5961649231499987	-2.1222620968406796	0.03998535809803179	0.15515545749312978
ACD	0.39955721235521163	6.139485758685472	1.4185431389833258e-8	1.420698384083991e-7	0.04965088110000037	0.3053786015138297	0.761643400949042	0.8847803477888017
ACE	0.14635708108108084	2.416999501111505	0.017333861822551526	0.03378099769091232	-0.0706618753500001	-0.2068606219481944	0.8371562530862336	0.9248549886076162
ACE2	-0.6954039652509646	-2.5659689299806554	0.011667259811785527	0.023972598723507186	-0.9204769044999996	-1.165678506775754	0.2505703843420241	0.4821030931003052
ACER1	-0.14912555598455596	-3.750699185542543	2.8614034239493526e-4	9.273556120555761e-4	-0.11996113285000023	-0.2789121934030638	0.78173288467813	0.8967008774732842
ACER2	-0.21142141698841627	-1.9614098839332537	0.05241947727419309	0.08771391454965556	-0.7162704193499998	-2.379776686848808	0.022122842641694195	0.10642153825404109
ACER3	0.3059644517374504	2.8020701360369835	0.006024718979970393	0.013431968020015984	0.19959053139999994	1.0185087352338908	0.3144880850019378	0.5482496644532099
ACHE	-0.17298123938223967	-4.202674579867482	5.472100836510234e-5	2.1568148124045502e-4	-0.7163550778499994	-2.008147923798554	0.051335614820676514	0.18160735553653867
ACIN1	0.19292000386100328	4.237349831773748	4.7961941733084144e-5	1.9217463962419956e-4	-0.24498225895	-1.7937768957785785	0.08032473442352299	0.24170755954003256
ACKR1	-0.05318251737451791	-0.5329198382700724	0.5951899760163886	0.6704555718649734	-0.6662545528499997	-1.2093153282112836	0.23356087052739874	0.4624237386531814
ACKR2	-0.2686596640926633	-2.581261602565181	0.01119217577728942	0.023103378220096484	-1.6297262130999999	-3.2885425620935846	0.0020899445121413526	0.023077443133305
ACKR3	0.34311678378378363	1.5782377574971265	0.11745169727488185	0.17405318964646807	0.8541119664499998	1.9745380706737041	0.05517284037003538	0.1898636698094806
ACKR4	-0.2239815791505787	-2.630445099540846	0.009780058510014423	0.020567969692302845	-0.4560247177999992	-2.2811511909245974	0.02787627094534633	0.12373140674013063
ACLY	0.8757594787644778	8.252978719347613	4.2699509143610713e-13	1.7074309235311835e-11	0.7118836199999999	3.5688298412536126	9.409847016911569e-4	0.013905733842315037
ACMSD	-1.0163869111969088	-4.032863480083653	1.033322365397544e-4	3.77525384858797e-4	-1.0644000061999992	-2.897296132518408	0.006048820449257277	0.04589466035322412
ACO1	-0.6739230888030886	-5.72030000754336	9.69570123762938e-8	7.806060254267035e-7	-0.6106876319	-3.8003432540557722	4.772485369529672e-4	0.008859856330707305
ACO2	-0.012295343629343859	-0.16458956467917576	0.8695763946453684	0.9014007773514747	-0.2624489167500001	-1.4997115312429745	0.14145237300316726	0.3428203603014892
ACOD1	-0.03799668725868751	-1.0481105366689734	0.29694044582757395	0.38016276370356167	-0.6569247429000004	-2.00632110835072	0.051538067058885105	0.18195907445462803
ACOT1	-0.6185281042471024	-4.818905409125511	4.77056556259185e-6	2.484417349367022e-5	-0.803688026599999	-3.72214991718908	6.01350010650041e-4	0.01044821627928941
ACOT11	-0.009225895752895515	-0.19794521959223205	0.843462073035345	0.8801185050481058	-0.831212752649999	-1.5871165495736546	0.12027155306939115	0.310942131437897
ACOT12	-1.6484583011582994	-5.012082565845025	2.133864446564047e-6	1.2081716112990033e-5	-1.4846587143999992	-3.897630634612753	3.570912138939501e-4	0.007369834132670869
ACOT13	-0.3030394942084945	-2.4811604942928716	0.014646264552416053	0.029159819953203953	-0.591126433499999	-3.1178847362492808	0.0033486025854071815	0.031106944223691896
ACOT4	-0.06025878378378349	-0.4539105901312178	0.650809034758546	0.7196182042953617	-0.16356035560000037	-0.7467115094872592	0.45955498257068317	0.6791938307973401
ACOT6	-0.158849281853282	-2.5478383329289693	0.01225395717203166	0.025017393745960084	-0.2716658132	-0.8369154838369415	0.4075562218028034	0.6363001860960584
ACOT7	0.03672903088803168	0.4149608335463066	0.6789982675952455	0.7437925273836284	-0.06515995185000023	-0.5027631957538763	0.6178565736012538	0.7962965819106401
ACOT8	0.24127329343629295	4.178226043512681	6.0027012795338756e-5	2.334646181543007e-4	0.10860868204999988	0.5436335303557779	0.5896767561451446	0.7766552722466293
ACOT9	0.28187231274131286	3.607792046215012	4.7042065386210014e-4	0.0014408702454889136	0.33500511904999947	2.0369160887947837	0.04823737184447572	0.17470988174040633
ACOX1	-0.588902482625482	-3.706532428659982	3.341201040164142e-4	0.001063989843751875	-0.46399423499999937	-2.361507757016898	0.02310016217198651	0.10970666528999694
ACOX2	-0.8080542818532812	-3.7070642671720964	3.334994131228839e-4	0.0010624798965527377	-1.0263455785000002	-3.0172140023820133	0.004397461450000457	0.037076736016224784
ACOX3	-0.44104238996138945	-5.751388868802036	8.425898786316774e-8	6.91231377049957e-7	0.02437882914999953	0.11238212221817953	0.9110761520812148	0.959272305690278
ACOXL	0.02994699613899638	0.7257356389444121	0.46957922523460405	0.553345443473908	0.32167054780000004	0.7521944327602342	0.4562880007914297	0.676225158823816
ACP1	0.370649486486485	4.602228773659062	1.1508163310357568e-5	5.4575338236365414e-5	-0.09532075699999949	-0.7815151763341848	0.4390488966821071	0.6624697189262214
ACP2	-0.23448865250965195	-2.728102372712086	0.007443175237594469	0.016199238713696096	-0.4508345363999991	-3.025814809302884	0.00429699739965847	0.03656986871469902
ACP5	-0.31876996138996183	-1.9783783862197974	0.05044656022921254	0.0848564819568559	-0.2676368354500002	-1.3306392616486231	0.19075867861343046	0.40999639718189435
ACP6	0.43335435135135103	4.1655915443187785	6.295924367628166e-5	2.435625871759123e-4	0.3646196410499999	1.9744821251616642	0.05517942906888872	0.1898636698094806
ACPP	-0.07127727413127413	-1.512482586555256	0.13334798061028152	0.19409291550454694	-0.7964553249999996	-1.6333632459238627	0.11015156349833186	0.294617848368279
ACPT	-0.3362717876447878	-5.768137558356659	7.811023746405796e-8	6.475350592818798e-7	-0.10283435410000075	-0.5589816909424744	0.5792552116856565	0.7693106184625488
ACR	-0.142369505791506	-3.575656623320411	5.251256168432531e-4	0.0015905120500127102	-0.3665196143000002	-0.6920111492934167	0.4928827110468109	0.7061341457509192
ACRBP	0.03846045173745147	0.6842682327326823	0.4952795707096638	0.5780874873449222	-0.1999545879500003	-1.0343958492307828	0.30709439885471507	0.5415281608457269
ACRC	0.22901065250965283	2.4006374209948182	0.018085905549836172	0.0350020198777212	0.05700524085000019	0.3334879214571966	0.7404881597174008	0.8728217163237082
ACRV1	-0.19249479922779916	-5.062848644183409	1.7221716990596059e-6	9.966055059761533e-6	0.04536061900000048	0.1567707392724286	0.8762052097342108	0.9426492444241156
ACSBG1	-0.015922459459459668	-0.352558028835437	0.7251106823667433	0.7823685667141396	-0.6417961559999994	-1.4966933753893032	0.14223382679222582	0.3441232826394493
ACSBG2	-0.028900142857142888	-0.7644510071699392	0.44627474064200456	0.5311782902815454	0.5092092827499999	1.5622126752694394	0.1260265743822347	0.3201887050554269
ACSF2	-0.11965393050193089	-1.041720539798954	0.29988038799074107	0.38313744155776996	-0.32406204599999916	-1.716254336643241	0.0937639067571439	0.2655443644952677
ACSF3	-0.1744527992277987	-3.657497888347701	3.962999894815255e-4	0.0012380746332315991	-0.15796819524999925	-0.5864382573610449	0.5608388250146124	0.7571950695470993
ACSL1	-1.0905558185328175	-5.847410056388572	5.449278369496015e-8	4.739630242768765e-7	-0.6177752380000002	-3.5178782398401136	0.001090110310043002	0.015220262884701812
ACSL3	0.28184066795366813	2.7204681901605827	0.007605663330050837	0.01649840391090904	0.23861033799999962	1.8685064876593296	0.06894396206253472	0.21942318854693107
ACSL4	2.81381951351351	8.332047988854713	2.8470815460922435e-13	1.2312637151519795e-11	1.9923930324999992	4.097717564245031	1.9510023674185488e-4	0.004832403609477154
ACSL5	-0.45009192664092484	-2.3618629521119425	0.019984892157428946	0.03818792683595852	-1.1439754801499975	-3.668463383018332	7.040190896356685e-4	0.011514577852130585
ACSL6	-0.2589340038610033	-5.089352910009792	1.5391127773778204e-6	9.019482824972987e-6	-0.43783485609999956	-0.7852219593564778	0.4368974543486517	0.6610440512239145
ACSM1	1.026884606177604	3.974666384591481	1.2798903282719586e-4	4.555211765526819e-4	0.8951457429499993	1.493902917862372	0.1429593813549775	0.34553282473498054
ACSM2A	-0.8737231969111972	-2.8011069790919056	0.006041481586321201	0.0134679595149872	-1.2085830703499993	-2.05718853119502	0.04615313935849567	0.16984761300378218
