injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_EXTENDED_7792	122	IFI30	0.43543166880313033	7.500268842398378	8.640171450219268e-12	1.54057089800508e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	123	ATP2A3	0.33600751610078233	7.497900249040417	8.749997405374267e-12	1.5474690533260686e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	124	STX6	0.3144510602569181	7.490759035294379	9.089559456938981e-12	1.5887173891527808e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	125	FILIP1L	0.5007155934935182	7.489940593513147	9.129300493913373e-12	1.5887173891527808e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	126	MLKL	0.2792698531616057	7.475830900162441	9.842128647651832e-12	1.699173210098177e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	127	DOCK8	0.5364204488659531	7.469237633905402	1.0193864935453388e-11	1.7460405034717917e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	128	PARP12	0.32150775548270444	7.4636932536787315	1.0499263960155021e-11	1.7843006947285326e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	129	NUAK2	0.3798337156021146	7.459518104973923	1.0735209084254315e-11	1.8102558388355359e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	130	CD200	0.4401043974878487	7.451513730965131	1.1202334846124849e-11	1.874495306982722e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	131	PIK3R5	0.29513088889725303	7.442476703560055	1.1753959334033704e-11	1.9434257533040336e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	132	IKZF3	0.35331028642867995	7.441853811316113	1.179295726732554e-11	1.9434257533040336e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
