gene,meta_logFC_FE,meta_FDR_FE,I2,tau2_REML,Q_p,logFC_121248,FDR_121248,logFC_41804,FDR_41804
RNF103-CHMP3,0.4697468069733357,1.1096602025174467e-10,0,0,0.5479010141594387,0.49396933976833907,1.1828071169741085e-7,0.3988980222500001,0.04412255536365384
ZBED5,0.488340074313498,2.3260825161872073e-9,0,0,0.7674028639414936,0.4736849536679524,6.84043278826029e-6,0.5239304394999994,0.01159564273358755
C9ORF69,0.4536665165355178,3.3622285055003916e-10,0,0,0.7250463798762603,0.4427936756756752,3.78273774343466e-7,0.5068093918499996,0.03459443157071401
PPP1R11,0.3784627625188832,1.640121085433312e-10,0,0,0.8153532935944385,0.37256959073359,1.967007709040302e-7,0.40753586664999936,0.03922713467402015
C8B,-1.2054817346303146,2.358325678112606e-9,0,0,0.5362686876399814,-1.127979424710424,1.5637335395882155e-5,-1.3849121545499996,0.00606898499027125
KRTCAP3,-0.8183054735997397,3.772576796704595e-9,91.50820391036112,0.7776915347737154,5.999695959785497e-4,-0.6382609073359065,7.245199715033085e-5,-1.9419939359499991,3.171744305014216e-4
CABYR,0.9572940962105142,2.279863860951675e-9,33.76618603904813,0.05846310954171518,0.21916917467570385,0.8911335135135116,1.5380381903935709e-6,1.47959080545,0.0234527310950436
TMEM220,-0.7881901395751494,2.365549769978358e-9,0,0,0.8393448514060606,-0.7721341737451728,5.361684738732532e-6,-0.8279826157999997,0.01415629190567838
LOC200772,-0.6516647412374141,1.3704608678266725e-7,88.41092438207454,1.5922279208190373,0.00330886581993157,-0.5880258571428563,1.4137693527324996e-5,-2.48588794275,0.0071088612219618
VSIG4,-0.9889541809439476,1.3842372800058844e-9,0,0,0.7160413741232814,-0.9595391467181448,1.809124631810616e-6,-1.0960284901499997,0.02267680389361931
COQ4,-0.3275742874042224,3.071544073984851e-9,86.5544340008019,0.06045659783575236,0.00638822525414763,-0.26182572972972945,6.452020015483717e-5,-0.6355851860500003,6.563207012238886e-4
HMGXB4,0.4052475172309046,7.637619416532421e-10,0,0,0.8361273535766597,0.3985490077220072,9.263979739229496e-7,0.4300282931499998,0.02762520560028875
SLC35G2,0.8360605543162833,2.758952914251586e-9,0,0,0.4407414560009959,0.7856723552123537,3.94323281364479e-6,1.0440798516999996,0.01647711672460253
ADH4,-2.281745185473251,3.1921024026524044e-9,0,0,0.4714006672432013,-2.1218199575289542,1.3756805002077955e-5,-2.711129803149998,0.00758829000347412
SLC26A11,0.4238226843227332,1.5025997287719435e-9,26.837771312671,0.00855501130803123,0.24235805593013737,0.3972652393822393,9.476292849999044e-7,0.6497598238999999,0.02785418607893411
LOC100147773,0.3200487656792291,1.6777451265892142e-8,81.50960935733583,0.23943784625452175,0.02004220489760843,0.2993050270270261,1.7312751783413098e-6,1.06579590495,0.02349540208032945
ZNF234,0.48308049875848413,4.128329350504604e-9,8.41873516549363,0.00153637997213101,0.2960447767442168,0.43810386100386006,1.59433053746731e-5,0.6291511558000006,0.00679102032806973
CYP2C9,-1.7290851088472825,1.4864146652890215e-10,0,0,0.8477588998760524,-1.7543823320463294,1.6584802934127907e-7,-1.6339862484500003,0.04324669944255751
H2AFY,0.44127144509632055,3.1091317594817536e-10,0,0,0.6037972629369418,0.4621844285714278,3.065027233639244e-7,0.38457497049999856,0.03755130035920161
CBR3,0.478348803518828,8.610234131378646e-9,72.07674808940654,0.14314370144659375,0.05843534873467613,0.4412390424710419,2.1946581992395287e-6,1.0714755071500006,0.02189778894419703
PPFIBP2,-0.5225096707810581,1.8515083425716934e-9,0,0,0.8485788070448186,-0.5329576756756748,2.771266591584047e-6,-0.4989763263999995,0.01978382858738634
BRD9,0.3078705135592682,6.95704097374668e-10,0,0,0.34959098362675567,0.2921872702702699,5.027966038751426e-7,0.4322121585499993,0.03421757779065383
ECHDC2,-0.7866797339927242,2.966287944873559e-9,0,0,0.6721876941233282,-0.7553494285714276,6.1125040217524e-6,-0.8762587107999993,0.01410276451841438
CRAT,-0.5064992130543154,1.6270206476461887e-9,39.17973255740691,0.00972585239022688,0.19975172129902036,-0.4404939382239379,4.477852475678725e-5,-0.6633108246500007,0.00201194640561624
VNN1,-2.081395622528439,2.6862397571894126e-10,0,0,0.3800928091576517,-2.262903436293435,2.0863542835859413e-7,-1.6685124792,0.04133114934377403
LINC00844,-2.4324559201516895,2.791272279584808e-9,0,0,0.7204086120544473,-2.349710945945943,5.5638161628717375e-6,-2.6637068804499995,0.01466025577087255
PROS1,-0.7473430563127346,1.8939944684875803e-9,0,0,0.6813638614923808,-0.7954639999999988,2.740033248011073e-5,-0.6989435619999993,0.00397794477782458
EXOC7,0.3518495917504781,2.502577774036463e-9,0,0,0.7332296088490955,0.3409230038610032,4.038956175156114e-6,0.3848799158000003,0.0173749103878589
JRK,0.30507588973524435,2.2096358383029625e-8,78.72420158066802,0.04932683769075983,0.03015952643786985,0.2655968455598444,2.0552030149892883e-5,0.6195962264499995,0.00558341674524215
CYB561D1,0.340744146616146,7.174134269528032e-10,75.30542064738786,0.23150348901829637,0.0441851708934546,0.3263587220077209,1.1916685667422873e-7,1.11047532325,0.04762172777790831
LPL,0.8508851254790156,1.8465958399408594e-8,89.66130411391828,0.8599886254016387,0.00187056817709726,0.6902728571428557,6.524777001248851e-5,2.075301726,8.734557699555237e-4
ANAPC7,0.30874528766223885,1.3100849514625884e-8,70.2565371612973,0.02531713258150793,0.06671362109318713,0.27042430501930403,1.923862730947538e-5,0.5388838722000002,0.00623847534987706
HIST1H2AE,0.8598591263373916,1.594352658296174e-9,14.204692627388328,0.0069060900101395,0.2803144089723523,0.7603817722007712,4.420630853915471e-5,1.072209833599999,0.00220557705500082
AXL,-0.8555983475271502,9.480638020647281e-10,0,0,0.8755124178002618,-0.8679173783783775,1.0661857113333856e-6,-0.8207773513999991,0.02814504667249867
TMEM65,0.8020709600100255,2.9765118297744967e-9,0,0,0.919277963529682,0.7925965984555972,1.2208172770441836e-5,0.8197373776499994,0.00896051951988318
SLC17A2,-1.2079456341960708,3.078113003499208e-9,32.60459340161444,0.03632901808955,0.22318394058773397,-1.416299328185326,1.8659534811034904e-6,-0.9442336419000004,0.02432169804428941
OLA1,0.5060447694598232,3.176389696376158e-9,0,0,0.9704846655795044,0.503968772200772,7.809665203057448e-6,0.5103376844999994,0.0128359473646324
AURKB,0.7059170431548045,7.966832527769986e-9,57.94391592670975,0.09712690135954705,0.12307254943671946,0.6447142741312734,4.376122624061224e-6,1.2237173136999988,0.01726256485229542
FAIM,0.7023936081232292,2.5707359851135053e-9,58.36379404487263,0.03498958379546786,0.12119914939986123,0.8615730656370642,8.894667187768698e-7,0.5153048508000009,0.02999624377479358
JADE3,0.5139399618034661,3.386380441811065e-9,0,0,0.8057246781606006,0.5295372664092657,8.512827956058813e-6,0.4878090729999998,0.01232970607453447
RSRC1,0.3949766645081505,2.7606462416765203e-9,0,0,0.8660055356686133,0.40235446332046265,4.710817610008759e-6,0.3797866096999993,0.01684089570969929
LRRC42,0.5573722821680362,2.550880055402048e-9,0,0,0.6480703838232317,0.5274856602316593,2.6950623225559296e-5,0.6117755247,0.00463455099214485
MDK,1.028354443517565,1.5328348141542767e-9,0,0,0.7814422544374813,1.004732189189188,1.7275413783626948e-6,1.1126559815999997,0.0252663514060944
PDE11A,-1.3189153201716528,1.0663568504149283e-9,0,0,0.4501593152725536,-1.4290607722007695,8.765165058042688e-7,-1.1025840035500003,0.03019830215937817
LOC101928747,0.3996048263225334,1.4241605738897575e-9,0,0,0.45312259631369695,0.4338737644787635,1.203250568532313e-6,0.33568465899999883,0.02794676487563187
CES4A,-0.4923412882236616,1.8320701580020953e-7,88.11926698408318,1.0135320934827103,0.00371730885237939,-0.4473230617760621,1.4346673561015353e-5,-1.9640182623999989,0.00865639903721441
GYS2,-2.2938496179397005,2.5718424728614805e-10,0,0,0.9867933203480777,-2.291074305019301,2.589023428533915e-7,-2.3054901818,0.04210156900674435
PCOLCE,-0.9421074734426148,6.889295017778874e-9,58.41504723713502,0.20310635510145705,0.12097007873640758,-0.8675480077220069,2.827865881922019e-6,-1.7014488029000006,0.02192130613346543
MAD1L1,-0.8568947761301271,5.537685104894881e-9,39.274930868091225,0.05704528788751512,0.1993996211789056,-0.7897385830115822,3.665711819257117e-6,-1.3287117836499995,0.01938366084741971
RBMX2,0.29380140076300826,4.850533940161549e-9,76.5552109237469,0.02227162338103853,0.03889746113665327,0.24368304247104244,5.965731381201254e-5,0.48489762319999935,0.00159421035226265
CDC27,0.36053802067832097,3.0852774342772304e-9,0,0,0.9227838864437838,0.36433430888030927,5.09698740028243e-6,0.3523728850000011,0.01695566598872366
CYB5R4,0.4394247807400158,2.216222436234764e-9,0,0,0.6572047671566655,0.423798934362934,2.3156390568282103e-6,0.500114357699999,0.0242706218090866
SLCO4C1,-1.3797093796021531,2.0069398182525228e-9,78.75622157830861,0.49145528662473453,0.03003547723669271,-1.1206530849420837,7.274600839886693e-5,-2.237811001249999,8.707845640806817e-4
MTBP,0.3358673970985616,1.1316739782538585e-7,85.97952607050047,0.2629258192107255,0.0075702212392455,0.3020478108108101,1.4701080282912803e-5,1.0840970399000005,0.00913402219767632
SC5D,-0.7916073492075357,1.6441938294023106e-10,1.269033813739163,3.6225459492223583e-4,0.3142202092158053,-0.6908218455598444,8.341246496946178e-5,-0.929759916,6.179996080893487e-4
SIRT7,0.5125337358527737,1.3051370412634203e-10,0,0,0.909731935824308,0.50874876061776,1.297538108714301e-7,0.53189464305,0.04973194389095405
PLCE1,0.7490376782484376,2.0244698828888795e-9,0,0,0.5009260146743498,0.7136707335907329,1.6987589688800757e-6,0.9273878345999996,0.02706569552928953
C1ORF27,0.5136494017773663,1.2031809069129792e-9,0,0,0.4940165248993049,0.551502629343629,9.284674608021158e-7,0.4348613405000002,0.03195658808383404
LHPP,-0.524727546530867,1.2398107392029235e-8,68.19878695173095,0.05675863239810505,0.07618175274943198,-0.4543813590733584,3.125451620531456e-5,-0.8623648917499994,0.00464519736312922
BCKDHB,-0.6297735697053328,1.474318047321923e-10,0,0,0.7605976459562399,-0.6181207606177599,1.3912289782128078e-7,-0.6987371589499995,0.04912376703995701
C2ORF68,0.49946148112958744,7.611084498392143e-10,0,0,0.9085960442445962,0.5043465637065617,7.040417967455232e-7,0.4835637787499996,0.03468402761962661
COX18,-0.42392735413900245,1.1201319387408304e-9,0,0,0.7309510209562134,-0.41302076833976814,1.0115119444549036e-6,-0.4708415824499999,0.03159067664748812
TLCD1,0.7003045475154833,1.6936422242964487e-10,0,0,0.7658642150669889,0.6874484092664083,1.573217279119212e-7,0.7746205928499996,0.04828203680784149
SEC22C,0.347024714896744,1.0370759881177749e-8,44.129307163369745,0.00851951736454809,0.1809447880335996,0.3104176332046324,1.870643252272129e-5,0.5069159975000002,0.00847382898818017
C19ORF66,-0.700423387233216,3.431891017439863e-9,0,0,0.736499247436073,-0.7278144247104231,4.743837160508333e-6,-0.648650819,0.01844906789344096
SSRP1,0.35835329042913566,1.010063329753776e-9,0,0,0.6064220276176608,0.34575645559845436,8.304095215171759e-7,0.423165310649999,0.03330560328623894
LOC101927648,0.4390304731235691,1.278347024593611e-7,85.78501422789095,0.42053018561041505,0.00799394877059816,0.393514702702702,1.7341410375865406e-5,1.3836803877499997,0.00895506500347647
CDK4,0.5417468043093014,1.456726932258651e-9,0,0,0.9827479542237292,0.5407211737451729,1.398763810159831e-6,0.5450116764999993,0.02944450647841481
ACTG2,0.920697711433014,1.3750950174149891e-9,0,0,0.6669160301379502,0.8915759459459451,1.1808474610973246e-6,1.051872740449999,0.03084579569318427
FAM66D,-0.15764250373846403,2.059598605161421e-6,92.49956365139344,1.0561656562307078,2.6083750777625104e-4,-0.14906699999999948,2.854850650045939e-5,-1.6602295297500005,0.00562321048823784
SLC1A3,0.8032032787881187,3.4740427288322692e-9,0,0,0.7333717204767534,0.7786074826254813,4.290430123232394e-6,0.8809562716499993,0.01997662447969431
LIMS4,0.5142475787838516,4.688056385312233e-9,0,0,0.5638138865809005,0.5531948880308867,6.498055979879734e-6,0.4555142590000001,0.01647711672460253
NRAS,0.39857062840896534,1.9112896612655124e-9,0,0,0.5278377738624559,0.3809788725868723,1.518283296847966e-6,0.48763149900000013,0.02886528792213868
DUSP18,0.32257215344396384,4.85686538248783e-8,86.93028416044442,0.10759819732517552,0.0056732187099276,0.26919566023165953,6.129892130483027e-5,0.7667401786499997,0.00216975633786912
KLHL2,-0.5850503825619726,2.721542955338428e-9,0,0,0.46888429465685766,-0.5352558146718134,4.909596271642172e-5,-0.6759626654999985,0.00309562382329841
REEP6,-1.2071640881717076,3.3801119457311082e-9,7.302373335020387,0.00683526062574914,0.29897147393176593,-1.0727059189189183,5.129362899792312e-5,-1.5053796422500003,0.00297664820568552
UBD,1.0984368574692889,3.1476508154191515e-8,82.44564573533829,0.3519243277434517,0.01699788340336295,1.6793002509652502,2.1015066984389846e-6,0.7553346969999993,0.02680252231466559
BRI3BP,0.5447782136612178,4.5660524603154025e-9,0,0,0.4531984095275865,0.513494088803088,4.285739042505461e-6,0.683169506,0.0208237012726156
CPTP,-0.36963807947349914,3.077291817319696e-8,78.01133018307662,0.06383026361312695,0.03296113511622422,-0.3187675521235522,3.3320743334745807e-5,-0.7232963792000001,0.00503479990874332
AGAP1,0.49323543687452376,1.8590262790659623e-8,64.03939124208445,0.0472539976906226,0.09539928022764034,0.4349027335907328,2.258514140326448e-5,0.8190614382000004,0.0079461857450211
MAP4K4,0.5476013599406679,6.21954303618507e-10,16.184105086093464,0.0028775135296373,0.2747069262233423,0.47620189189189055,8.274364627104478e-5,0.664774818,0.00100762195456918
HIST1H3B,0.4426014396781971,2.5599389789212925e-8,96.29104115718606,1.1181675154883628,2.0752235900076326e-7,0.3358906872586868,1.4318289437905443e-4,1.85985743895,5.308443507515341e-5
TMEM86B,-0.7209177762671118,9.571908971328391e-10,0,0,0.4975514433787928,-0.657289548262548,7.458602084329286e-5,-0.8107014474499991,0.00152337900421321
CBFA2T2,0.5331250861519219,5.584080825172511e-9,0,0,0.7862949044112832,0.5181324478764467,1.0314670110462587e-5,0.5696619032999991,0.01417882139343369
AGMAT,-0.8721360436482206,6.226902174340519e-9,0,0,0.6198276846968921,-0.938318602316601,2.4563420905924825e-5,-0.7975181989999999,0.00795364149725821
ADAM9,0.9004272576988883,1.2800945134699363e-9,50.4779320722072,0.04201733313545888,0.15531054208005682,1.060493505791504,3.876653944835224e-7,0.6524763140500005,0.04445943362469987
FAAH,-0.5395428335475043,1.2864509023444666e-8,65.40166664125087,0.0480645447271197,0.08911363152528326,-0.4645380463320452,4.48067171455821e-5,-0.8479211832000002,0.00403646302977493
CSRP2,0.8655018980923064,4.515719432327503e-9,0,0,0.9290809551183424,0.8575874478764475,6.206517766064711e-6,0.8849282441499993,0.01815426478553838
AMMECR1,0.5172076700422349,6.448116448333946e-9,0,0,0.657462324177539,0.49205430115830023,2.2062470350930272e-5,0.5724759936999994,0.00875982155243402
UCKL1,0.3765155525033345,1.7820515352450175e-9,0,0,0.6239497632488994,0.3632345482625486,1.3331762854045322e-6,0.4397627373999992,0.03213190872339861
HINFP,0.27501351339205166,1.879434474490129e-9,0,0,0.42322947699368546,0.2613970694980689,1.1371590488350362e-6,0.3630854526000013,0.03366072783355461
CFI,-0.7962303543370979,2.2154513955552726e-9,52.63430191877059,0.03613619488633308,0.14622151112014012,-0.9506898339768328,6.335849412979233e-7,-0.5801356049999994,0.03959946578434673
ATP11C,-0.8173503361433421,6.625579873785914e-9,0,0,0.3887179748584326,-0.9179416872586852,6.2159776510701926e-6,-0.6867447285000003,0.01853896287238158
NCKAP5,-0.7657058793076703,1.9153118065458095e-8,69.14436949840845,0.27576913652058754,0.07182119308340647,-0.7011614247104238,4.776476284707059e-6,-1.5942806067499988,0.02113361922956592
HAGH,-0.6467967502617726,7.66842621522569e-9,15.913717433973654,0.00546071702649307,0.2754799598774133,-0.5780968223938215,3.845204425132605e-5,-0.8400683017999994,0.00510914374696596
FOLH1,-0.28812059297198866,3.942976793983237e-7,88.31302312122345,0.5357996118796746,0.00344284514131326,-0.26556401158301096,1.660765696196951e-5,-1.3671130083999996,0.01151457785213058
PLBD2,0.41795101353021713,4.8900380024754794e-9,0,0,0.633943462460121,0.4007777065637054,5.084870660915429e-6,0.4779829314000005,0.02086113151973132
SDC3,-0.6837131016268998,6.980978277680143e-10,0,0,0.4969327886397717,-0.728707532818532,4.2251241921974e-7,-0.5709524078499996,0.04501767912932328
MSANTD3-TMEFF1,0.9740760291272512,2.273824340484437e-9,0,0,0.5264165142963253,0.931512749034748,1.5576125522583636e-6,1.1974665541999991,0.03132280258182228
RIDA,-1.0026009017776436,6.0274516143308206e-9,0,0,0.5858316132103321,-0.9542553822393812,7.200828710892601e-6,-1.1651575646999983,0.01780026398046957
FNDC4,-0.645571619262052,2.2435066717258556e-8,68.21643697684523,0.16815891429880925,0.07610025338798292,-0.5877540501930483,6.557939815902983e-6,-1.2899049054999994,0.01867400534567814
SLC5A6,0.7421300826170791,6.663449823297244e-9,0,0,0.5634302570541142,0.7036441505791502,8.60330444756132e-6,0.8686117440999999,0.01642090431617617
CCL21,-1.0365928740662569,9.285954447759504e-9,38.55164961347389,0.08816438015101484,0.2020654006392228,-0.957620965250964,4.292580135580958e-6,-1.6339220655999984,0.0234527310950436
SMAD2,0.3707788729150613,1.0183397026628852e-9,86.55770363375618,0.05912086574931697,0.0063818070546047,0.28417647490347414,1.396705215178753e-4,0.6537769555500008,3.1140113060861566e-4
BCAT2,0.7535182565562352,7.966832527769986e-9,0,0,0.477560297139232,0.7072336602316581,9.57525020918554e-6,0.9190201341500004,0.016123594618623
PLK4,0.4636413025792782,4.7453898802597715e-8,75.10959400422435,0.09632348374838468,0.04502741920138753,0.4064797876447867,2.7812594763803567e-5,0.9129260627999995,0.00830444371419383
ARAP2,-0.6428705571002323,3.421960861618264e-9,0,0,0.6242271197833515,-0.6023960733590723,6.116809871830017e-5,-0.7054136421499994,0.00322203155166084
LCN2,1.877990159818045,6.899372195150626e-9,0,0,0.860252758262452,1.8424485521235503,1.1411985703726791e-5,1.9595848281,0.01492043032367806
TRIM15,-0.6121792232256759,2.6007304485476507e-8,72.59206557600712,0.2532465131797263,0.05611708798624156,-0.562276613899613,4.726571221661413e-6,-1.3975759918,0.02277031919458181
ZNF706,0.5432848565415881,2.1955278571096582e-9,42.12593533791043,0.01119908799527994,0.18868062737319136,0.6344823281853267,6.91231377049957e-7,0.4038970649500009,0.04094466005437341
SARAF,-0.3891067917910125,8.931090481620333e-9,0,0,0.5096052838736325,-0.36185698841698777,3.1020586362308125e-5,-0.45414427400000024,0.00787099600434607
SRD5A1,-0.9806570466587478,8.452146097118667e-9,0,0,0.7536734541172367,-0.9461761737451728,2.1217407480247603e-5,-1.0543484234499994,0.01073762498309057
APTR,0.5880066383830527,3.043705229858899e-9,0,0,0.9760331236968974,0.5863898610038605,2.470397725967318e-6,0.5929019125500001,0.02908363750686419
ACAD10,-0.258478135490077,2.616985694032294e-9,37.07435042553981,0.0067137071470646,0.20744374563852988,-0.24321943243243227,8.802494539781415e-7,-0.4335284727499997,0.03854567916158863
STXBP4,0.5594639191499707,1.3305024790940382e-8,74.19947550531582,0.07730014670149245,0.04898432656837302,0.46788184555984486,7.650757759967666e-5,0.9243439616000002,0.00243287966194329
ORC6,0.5590619350870856,6.899372195150626e-9,28.24954324138953,0.01624280966666578,0.2377779932461098,0.520626362934362,2.9572547394046567e-6,0.8597357878499999,0.02794676487563187
KIN,0.47584434368870937,1.0277433017511472e-9,0,0,0.5524166149118677,0.5032110694980683,5.923938904908533e-7,0.40581825130000015,0.04417802525425677
NEIL3,0.7829305384810868,2.2551492181986322e-7,90.58815444534008,1.5363752221103637,0.00111574475287565,0.6579665019305013,8.624475477703645e-5,2.4997048847999985,0.00191085441043677
SYNJ2,0.6627691368750471,7.632534586998884e-10,11.491142604848504,0.00306134575195002,0.28781151234478985,0.7382218687258676,3.164766774534936e-7,0.5073932877499995,0.04979707347641361
ZHX1-C8ORF76,0.5174951467674846,2.5523067401162567e-9,0,0,0.4239326124242868,0.49183720077219995,1.3421470286452036e-6,0.6851479136499994,0.03532929440638327
RAD21,0.5377270270853618,4.3669484575812365e-9,0,0,0.817410584798775,0.5266932355212341,3.614751862608595e-6,0.5738554144999995,0.02650257982069041
SBF2-AS1,0.3961174955874657,3.8999644797492224e-8,71.46753681388776,0.07574010921815674,0.06119198060663616,0.35784920849420737,1.0578500054888887e-5,0.8182367410999997,0.01640538652038002
ATL3,0.4363930719689491,5.770763277996501e-9,0,0,0.6324064830515695,0.4188033745173744,4.846349660199525e-6,0.5014677063499992,0.02386864145652979
ATP2B4,0.6389748486504075,5.303306683631869e-9,0,0,0.4229856588653125,0.6034446949806945,3.150849719273149e-6,0.83184733495,0.02805002925002096
NUAK1,0.6046948029580308,1.2366669663382221e-8,0,0,0.37275008873200927,0.5528517104247093,2.93043410823858e-5,0.7583786008000002,0.00881422120221585
ACOT1,-0.6668744780395344,1.1951748116002025e-8,0,0,0.461042961476164,-0.6185281042471024,2.484417349367022e-5,-0.803688026599999,0.01044821627928941
PUS10,-0.5587503120669204,9.293892967509869e-9,0,0,0.6017001713394697,-0.5988601814671807,1.250309317647694e-5,-0.5015415908999997,0.01547087043805043
LOC101928195,0.8466674413166781,1.0051126955545772e-9,0,0,0.8036942178389355,0.864739610038609,6.399414261303677e-7,0.7879787049499999,0.04426818986691959
PLIN4,-0.6399415828686748,1.2844320318078051e-9,18.60325953230807,0.0155647107441854,0.26768913143368,-0.6075557027027022,4.676175317412638e-7,-1.0166194593999995,0.04801145832337526
FRG1CP,0.5032119656000469,1.001075046746925e-8,0,0,0.7394068684489017,0.4840866795366794,2.6579231129667764e-5,0.5429078732499995,0.01011284566083079
CNGA1,-0.963306404137942,8.850627226866015e-9,0,0,0.3515185325002785,-0.8993391853281845,5.503680494710703e-6,-1.3020457167999993,0.02328545648913282
G6PD,0.7249442197348162,3.294135701376417e-7,91.74494512978625,1.6916670588441365,5.005030841845483e-4,0.6053607567567562,1.1221300522617226e-4,2.525715097699999,0.00141206280894078
PDCL3P4,0.372996153332477,9.413988854935684e-9,48.973855629982694,0.00936514688996807,0.1615368851082892,0.32211996911196816,7.245199715033085e-5,0.5176845250999997,0.00321272576408664
PLGLB2,-1.076158151300145,1.970239282387247e-9,0,0,0.7340437627215683,-1.0491767722007703,1.223280432467374e-6,-1.198959365199998,0.03791654941376433
NSL1,0.3820760308064083,2.938808671772719e-9,0,0,0.6125525559677076,0.3681604362934355,1.7396537297545264e-6,0.45018127660000007,0.03495289355782939
MAP4,0.403968644361649,1.0363909957533352e-8,0,0,0.4529575745563568,0.37058005019304846,4.9643417250660976e-5,0.4787187745,0.0060025317319613
LECT2,-1.88150847486407,5.706618921899301e-9,0,0,0.5229338153630012,-1.7913690772200743,3.5871299600329277e-6,-2.302255398349999,0.02819992483149337
HEPN1,-1.3727249784107634,2.5835299220991384e-8,44.49914508518351,0.15695085761848832,0.17949816906990915,-1.2339870888030866,2.1956423285285516e-5,-2.0738743818,0.01246020137601721
SMG5,0.5627679106330867,1.966613364334707e-9,0,0,0.7986280093171965,0.575984494208493,1.198483863677603e-6,0.5241148830999991,0.03911449225502868
TSLP,-1.420003834420439,7.883284243277348e-9,0,0,0.5215039284641041,-1.3474432277992252,5.574262976566651e-6,-1.7252253032999991,0.02441876256260179
NAGLU,-0.3766466663663873,8.7970438252495e-9,0,0,0.3858760754773391,-0.3532053745173744,5.134353389820274e-6,-0.4990206628500004,0.02513146371675981
